"compositeSampleID","siteID","sampleID","plotID","biomassID","geneticSampleID","biome","nlcdClass","horizon","sampleBottomDepth","sampleTopDepth","litterDepth","standingWaterDepth","soilTemp","sampleTiming","domainID","decimalLatitude","decimalLongitude","proportion_fungi","proportion_bacteria","gram_positive","gram_negative","total_fungi","total_bacteria","proportion_sap_ecto_fungi","proportion_arbuscular_fungi","bacteria_fungi_total","total_biomass","db_name","Bacteria","Eukaryota","Archaea","fungi_domain_metagenome","sample_id","genus_amf_metagenome","genus_fungi_metagenome","genus_fungi_minus_amf_metagenome","phyla_fungi_metagenome","seq_depth"
"HARV_005-O-20210708-COMP","HARV","HARV_005-O-32.5-27.5-20210708","HARV_005","HARV_005-O-32.5-27.5-20210708-BM","HARV_005-O-32.5-27.5-20210708-GEN","Forest","deciduousForest","O",0.8,0,1.9,0,17.2,"peakGreenness","D01",42.489469,-72.275158,0.517221362229102,0.482778637770898,244.87,179.28,454.41,424.15,0.12407803678747,0.0355809506465125,878.56,1141.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARV_002-O-20210708-COMP","HARV","HARV_002-O-3-34-20210708","HARV_002","HARV_002-O-3-34-20210708-BM","HARV_002-O-3-34-20210708-GEN","Forest","deciduousForest","O",5.9,0,1.9,0,17.7,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARV_002-O-20210708-COMP","HARV","HARV_002-O-37-35-20210708","HARV_002","HARV_002-O-37-35-20210708-BM","HARV_002-O-37-35-20210708-GEN","Forest","deciduousForest","O",6.5,0,1.9,0,16.8,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARV_002-O-20210708-COMP","HARV","HARV_002-O-0.5-7-20210708","HARV_002","HARV_002-O-0.5-7-20210708-BM","HARV_002-O-0.5-7-20210708-GEN","Forest","deciduousForest","O",1.6,0,3.5,0,17.9,"peakGreenness","D01",42.478565,-72.259572,0.4678072853659,0.5321927146341,135.17,141.98,243.62,277.15,0.118996870019394,0.0328935998617432,520.77,667.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARV_021-O-20210708-COMP","HARV","HARV_021-O-12.5-3.5-20210708","HARV_021","HARV_021-O-12.5-3.5-20210708-BM","HARV_021-O-12.5-3.5-20210708-GEN","Forest","evergreenForest","O",6,0,5,0,16.4,"peakGreenness","D01",42.45243,-72.250472,0.358669940751087,0.641330059248913,168.55,116.13,159.21,284.68,0.108540404154182,0.0330712563923495,443.89,583.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARV_021-O-20210708-COMP","HARV","HARV_021-O-33.5-17-20210708","HARV_021","HARV_021-O-33.5-17-20210708-BM","HARV_021-O-33.5-17-20210708-GEN","Forest","evergreenForest","O",5,0,4.4,0,17.5,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARV_021-O-20210708-COMP","HARV","HARV_021-O-20.5-31-20210708","HARV_021","HARV_021-O-20.5-31-20210708-BM","HARV_021-O-20.5-31-20210708-GEN","Forest","evergreenForest","O",7.1,0,1.6,0,11.2,"peakGreenness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_035-O-6.5-28.5-20211011","HARV_035","HARV_035-O-6.5-28.5-20211011-BM","HARV_035-O-6.5-28.5-20211011-GEN","Forest","evergreenForest","O",9.4,0,1.3,0,13,"fallWinterTransition","D01",42.539966,-72.178072,0.325509674068303,0.674490325931697,132.78,74.99,100.27,207.77,0.0954096870536294,0.0273665757693806,308.04,397.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_035-O-21.5-37-20211011","HARV_035","HARV_035-O-21.5-37-20211011-BM","HARV_035-O-21.5-37-20211011-GEN","Forest","evergreenForest","O",6.8,0,1,0,12.6,"fallWinterTransition","D01",42.539966,-72.178072,0.338910326556471,0.661089673443529,127.74,101.83,117.69,229.57,0.113546046190175,0.0298335541093129,347.26,434.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_035-O-4-4.5-20211011","HARV_035","HARV_035-O-4-4.5-20211011-BM","HARV_035-O-4-4.5-20211011-GEN","Forest","evergreenForest","O",2.5,0,1.3,0,12.6,"fallWinterTransition","D01",42.539966,-72.178072,0.373931418691768,0.626068581308232,146.08,114.64,155.72,260.72,0.120281433099606,0.0426712131399481,416.44,517.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_033-O-28-36-20211011","HARV_033","HARV_033-O-28-36-20211011-BM","HARV_033-O-28-36-20211011-GEN","Forest","deciduousForest","O",2.4,0,0.9,0,13.1,"fallWinterTransition","D01",42.538302,-72.175607,0.466654942650019,0.533345057349981,134.03,138.92,238.82,272.95,0.144478965160131,0.0436133419309455,511.77,614.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_033-O-24-6.5-20211011","HARV_033","HARV_033-O-24-6.5-20211011-BM","HARV_033-O-24-6.5-20211011-GEN","Forest","deciduousForest","O",9.1,0,1,0,12.6,"fallWinterTransition","D01",42.538302,-72.175607,0.470873003066,0.529126996934,130.66,98.87,204.26,229.53,0.152055141888932,0.0386823117176514,433.79,504.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_033-O-3.5-1.5-20211011","HARV_033","HARV_033-O-3.5-1.5-20211011-BM","HARV_033-O-3.5-1.5-20211011-GEN","Forest","deciduousForest","O",6.4,0,0.9,0,12.6,"fallWinterTransition","D01",42.538302,-72.175607,0.435041652063732,0.564958347936268,112.33,97.23,161.37,209.56,0.13490415981452,0.0349122475938856,370.93,446.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_037-O-4-4-20211011","HARV_037","HARV_037-O-4-4-20211011-BM","HARV_037-O-4-4-20211011-GEN","Forest","evergreenForest","O",11.4,0,2,0,13,"fallWinterTransition","D01",42.537308,-72.179312,0.240144079838736,0.759855920161264,152.93,77.01,72.67,229.94,0.0742209444499521,0.0137470671821817,302.61,441.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_037-O-6.5-29-20211011","HARV_037","HARV_037-O-6.5-29-20211011-BM","HARV_037-O-6.5-29-20211011-GEN","Forest","evergreenForest","O",9.1,0,0.8,0,13.1,"fallWinterTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_037-O-34-19-20211011","HARV_037","HARV_037-O-34-19-20211011-BM","HARV_037-O-34-19-20211011-GEN","Forest","evergreenForest","O",6,0,0.8,0,12.9,"fallWinterTransition","D01",42.537308,-72.179312,0.19267955801105,0.80732044198895,165.12,92.06,61.38,257.18,0.0591097438473129,0.0209693621295831,318.56,476.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_034-O-23.5-34-20211011","HARV_034","HARV_034-O-23.5-34-20211011-BM","HARV_034-O-23.5-34-20211011-GEN","Forest","evergreenForest","O",7.8,0,2.4,0,13.1,"fallWinterTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_034-O-6-28.5-20211011","HARV_034","HARV_034-O-6-28.5-20211011-BM","HARV_034-O-6-28.5-20211011-GEN","Forest","evergreenForest","O",9.3,0,4.5,0,13.2,"fallWinterTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_034-O-0.5-3.5-20211011","HARV_034","HARV_034-O-0.5-3.5-20211011-BM","HARV_034-O-0.5-3.5-20211011-GEN","Forest","evergreenForest","O",5.4,0,2.4,0,13.1,"fallWinterTransition","D01",42.535686,-72.177968,0.432059954528869,0.567940045471132,122.73,79.61,153.93,202.34,0.124007073287114,0.0322227524068824,356.27,447.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_005-O-4-32-20211012","HARV_005","HARV_005-O-4-32-20211012-BM","HARV_005-O-4-32-20211012-GEN","Forest","deciduousForest","O",2.5,0,4,0,14.3,"fallWinterTransition","D01",42.489469,-72.275158,0.510072641270378,0.489927358729622,130.26,101.75,241.55,232.01,0.156453247740519,0.0330897879888504,473.56,559.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_005-O-7.5-8-20211012","HARV_005","HARV_005-O-7.5-8-20211012-BM","HARV_005-O-7.5-8-20211012-GEN","Forest","deciduousForest","O",1.4,0,3.4,0,13.9,"fallWinterTransition","D01",42.489469,-72.275158,0.546021217856337,0.453978782143663,124.95,136.51,314.47,261.46,0.156894066987307,0.0476273158196309,575.93,702.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_005-O-26-9.5-20211012","HARV_005","HARV_005-O-26-9.5-20211012-BM","HARV_005-O-26-9.5-20211012-GEN","Forest","deciduousForest","O",2.1,0,2.8,0,13.9,"fallWinterTransition","D01",42.489469,-72.275158,0.496511768255884,0.503488231744116,106.38,102.19,205.68,208.57,0.135908267954134,0.044176222088111,414.25,519.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_002-O-1-31.5-20211013","HARV_002","HARV_002-O-1-31.5-20211013-BM","HARV_002-O-1-31.5-20211013-GEN","Forest","deciduousForest","O",3.5,0,2.6,0,14.4,"fallWinterTransition","D01",42.478565,-72.259572,0.391352078759119,0.608647921240881,99.36,72.51,110.51,171.87,0.113747432537715,0.0347758339825767,282.38,345.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_002-O-22.5-39.5-20211013","HARV_002","HARV_002-O-22.5-39.5-20211013-BM","HARV_002-O-22.5-39.5-20211013-GEN","Forest","deciduousForest","O",0.5,0,2.8,0,13.6,"fallWinterTransition","D01",42.478565,-72.259572,0.499456029011786,0.500543970988214,64.85,100.78,165.27,165.63,0.133514656996071,0.0552432759141735,330.9,465.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_002-O-15.5-5-20211013","HARV_002","HARV_002-O-15.5-5-20211013-BM","HARV_002-O-15.5-5-20211013-GEN","Forest","deciduousForest","O",1,0,2.4,0,13.8,"fallWinterTransition","D01",42.478565,-72.259572,0.538943913731466,0.461056086268534,75.61,81.73,183.92,157.34,0.13573228623337,0.0513977612377659,341.26,461.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_021-O-28-35-20211013","HARV_021","HARV_021-O-28-35-20211013-BM","HARV_021-O-28-35-20211013-GEN","Forest","evergreenForest","O",0.9,0,2.1,0,13.9,"fallWinterTransition","D01",42.45243,-72.250472,0.347304329356791,0.652695670643209,186.03,182.73,196.22,368.76,0.114835923395518,0.0449927431059507,564.98,707.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_021-O-27-1.5-20211013","HARV_021","HARV_021-O-27-1.5-20211013-BM","HARV_021-O-27-1.5-20211013-GEN","Forest","evergreenForest","O",0.8,0,1.9,0,14.3,"fallWinterTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_021-O-0-8-20211013","HARV_021","HARV_021-O-0-8-20211013-BM","HARV_021-O-0-8-20211013-GEN","Forest","evergreenForest","O",4.1,0,1.5,0,14.1,"fallWinterTransition","D01",42.45243,-72.250472,0.543877171337368,0.456122828662632,118.16,114.75,277.72,232.91,0.149012004778411,0.0361514207939212,510.63,638.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_013-O-27-30.5-20211014","HARV_013","HARV_013-O-27-30.5-20211014-BM","HARV_013-O-27-30.5-20211014-GEN","Forest","evergreenForest","O",2.1,0,6.4,0,14.2,"fallWinterTransition","D01",42.392282,-72.254598,0.389419104280284,0.610580895719716,152.98,142.59,188.51,295.57,0.121260948603537,0.0427202115352834,484.08,639.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_013-O-5.5-36.5-20211014","HARV_013","HARV_013-O-5.5-36.5-20211014-BM","HARV_013-O-5.5-36.5-20211014-GEN","Forest","evergreenForest","O",0.8,0,4.4,0,13.8,"fallWinterTransition","D01",42.392282,-72.254598,0.426937784301999,0.573062215698001,154.48,161.73,235.58,316.21,0.139582087388318,0.0515775929248446,551.79,716.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_013-O-3-5.5-20211014","HARV_013","HARV_013-O-3-5.5-20211014-BM","HARV_013-O-3-5.5-20211014-GEN","Forest","evergreenForest","O",2.6,0,4.6,0,13.7,"fallWinterTransition","D01",42.392282,-72.254598,0.43956816756315,0.56043183243685,146.42,148.44,231.27,294.86,0.136506186683899,0.0538079942219604,526.13,670.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_001-O-32.5-20.5-20211014","HARV_001","HARV_001-O-32.5-20.5-20211014-BM","HARV_001-O-32.5-20.5-20211014-GEN","Forest","deciduousForest","O",2,0,3.1,0,14.7,"fallWinterTransition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_001-O-7-33-20211014","HARV_001","HARV_001-O-7-33-20211014-BM","HARV_001-O-7-33-20211014-GEN","Forest","deciduousForest","O",1.4,0,0.5,0,14.8,"fallWinterTransition","D01",42.424246,-72.258285,0.463669435101929,0.536330564898071,205.28,185.41,337.76,390.69,0.136948314915231,0.0462214290617064,728.45,911.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_001-O-10-4-20211014","HARV_001","HARV_001-O-10-4-20211014-BM","HARV_001-O-10-4-20211014-GEN","Forest","deciduousForest","O",1.8,0,1.8,0,14.2,"fallWinterTransition","D01",42.424246,-72.258285,0.497133239371091,0.502866760628908,174.58,192.91,363.3,367.49,0.127026916077122,0.0312812162180654,730.79,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_004-O-4.5-17.5-20211014","HARV_004","HARV_004-O-4.5-17.5-20211014-BM","HARV_004-O-4.5-17.5-20211014-GEN","Forest","mixedForest","O",1.5,0,6.1,0,15.4,"fallWinterTransition","D01",42.427091,-72.229737,0.434031312103146,0.565968687896854,124.7,108.83,179.09,233.53,0.131452668314672,0.0414182540836605,412.62,520.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_004-O-5.5-33.5-20211014","HARV_004","HARV_004-O-5.5-33.5-20211014-BM","HARV_004-O-5.5-33.5-20211014-GEN","Forest","mixedForest","O",4.9,0,2.8,0,13.9,"fallWinterTransition","D01",42.427091,-72.229737,0.442398530440868,0.557601469559132,126.99,127.99,202.3,254.98,0.138055458362491,0.0500349895031491,457.28,583.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_004-O-38.5-19.5-20211014","HARV_004","HARV_004-O-38.5-19.5-20211014-BM","HARV_004-O-38.5-19.5-20211014-GEN","Forest","mixedForest","O",0.9,0,3.7,0,14.6,"fallWinterTransition","D01",42.427091,-72.229737,0.495401144965678,0.504598855034322,86.25,99.73,182.59,185.98,0.139864883197222,0.0599072089426703,368.57,501.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_033-O-39-20220415","HARV_033","HARV_033-O-39-20220415-BM","HARV_033-O-39-20220415-GEN","Forest","deciduousForest","O",1.9,0,2.4,0,5.8,"winterSpringTransition","D01",42.538302,-72.175607,0.555320457175926,0.444679542824074,250.93,240.85,614.14,491.78,0.138997395833333,0.0422634548611111,1105.92,1391.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_033-O-41-20220415","HARV_033","HARV_033-O-41-20220415-BM","HARV_033-O-41-20220415-GEN","Forest","deciduousForest","O",1.9,0,2.8,0,5.7,"winterSpringTransition","D01",42.538302,-72.175607,0.536363465655162,0.463636534344838,249.51,244.3,571.27,493.81,0.137116460735344,0.0546437826266572,1065.08,1355.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_033-O-23-20220415","HARV_033","HARV_033-O-23-20220415-BM","HARV_033-O-23-20220415-GEN","Forest","deciduousForest","O",2.1,0,2.4,0,6.2,"winterSpringTransition","D01",42.538302,-72.175607,0.553644567008795,0.446355432991205,300.75,246.33,678.58,547.08,0.128298222998221,0.0426137754352757,1225.66,1694.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_035-O-21-20220415","HARV_035","HARV_035-O-21-20220415-BM","HARV_035-O-21-20220415-GEN","Forest","evergreenForest","O",6.3,0,2.5,0,5.1,"winterSpringTransition","D01",42.539966,-72.178072,0.542580761270584,0.457419238729416,267.78,240.55,602.97,508.33,0.15323495005849,0.0303968325384685,1111.3,1396.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_035-O-39-20220415","HARV_035","HARV_035-O-39-20220415-BM","HARV_035-O-39-20220415-GEN","Forest","evergreenForest","O",10.6,0,1,0,5.3,"winterSpringTransition","D01",42.539966,-72.178072,0.589074386247144,0.410925613752856,256.15,224.07,688.41,480.22,0.145863104661013,0.0391826326553315,1168.63,1447.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_035-O-41-20220415","HARV_035","HARV_035-O-41-20220415-BM","HARV_035-O-41-20220415-GEN","Forest","evergreenForest","O",16.3,0,1.9,0,5.3,"winterSpringTransition","D01",42.539966,-72.178072,0.476495939415077,0.523504060584923,236.09,184.2,382.55,420.29,0.127783867271187,0.0273653529968611,802.84,1055.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_037-O-39-20220415","HARV_037","HARV_037-O-39-20220415-BM","HARV_037-O-39-20220415-GEN","Forest","evergreenForest","O",10.3,0,1.9,0,6,"winterSpringTransition","D01",42.537308,-72.179312,0.502374481610698,0.497625518389302,281.49,247.68,534.22,529.17,0.144453116918534,0.0393270578056969,1063.39,1445.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_037-O-23-20220415","HARV_037","HARV_037-O-23-20220415-BM","HARV_037-O-23-20220415-GEN","Forest","evergreenForest","O",4.5,0,2,0,5.7,"winterSpringTransition","D01",42.537308,-72.179312,0.611345513273443,0.388654486726557,291.28,286.28,908.49,577.56,0.17757141415161,0.0377443558426702,1486.05,1695.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_037-O-41-20220415","HARV_037","HARV_037-O-41-20220415-BM","HARV_037-O-41-20220415-GEN","Forest","evergreenForest","O",3.5,0,1.3,0,6,"winterSpringTransition","D01",42.537308,-72.179312,0.559814591130601,0.440185408869399,366.84,372.94,940.83,739.78,0.127055057389876,0.0410505709236527,1680.61,2110.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_034-O-41-20220415","HARV_034","HARV_034-O-41-20220415-BM","HARV_034-O-41-20220415-GEN","Forest","evergreenForest","O",9.4,0,5,0,6.2,"winterSpringTransition","D01",42.535686,-72.177968,0.476215229646059,0.523784770353941,253.73,199.7,412.25,453.43,0.146035486553923,0.0333264023657703,865.68,1089.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_034-O-39-20220415","HARV_034","HARV_034-O-39-20220415-BM","HARV_034-O-39-20220415-GEN","Forest","evergreenForest","O",3.2,0,1.6,0,5.8,"winterSpringTransition","D01",42.535686,-72.177968,0.506402175550429,0.493597824449571,316.57,306,638.72,622.57,0.124079315621308,0.0533739266940989,1261.29,1644.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_034-O-21-20220415","HARV_034","HARV_034-O-21-20220415-BM","HARV_034-O-21-20220415-GEN","Forest","evergreenForest","O",10.3,0,3.5,0,6.3,"winterSpringTransition","D01",42.535686,-72.177968,0.446004672897196,0.553995327102804,272.85,201.37,381.78,474.22,0.123866822429907,0.0482476635514019,856,1118.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_013-O-39-20220416","HARV_013","HARV_013-O-39-20220416-BM","HARV_013-O-39-20220416-GEN","Forest","evergreenForest","O",1,0,3.5,0,7.5,"winterSpringTransition","D01",42.392282,-72.254598,0.551141722932854,0.448858277067146,353.69,307.77,812.19,661.46,0.119030977504835,0.0788654022325518,1473.65,2109.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_013-O-41-20220416","HARV_013","HARV_013-O-41-20220416-BM","HARV_013-O-41-20220416-GEN","Forest","evergreenForest","O",6.5,0,2,0,7.4,"winterSpringTransition","D01",42.392282,-72.254598,0.537548463112307,0.462451536887693,301.75,279.14,675.22,580.89,0.137941740771111,0.0664273033412679,1256.11,1641.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_013-O-21-20220416","HARV_013","HARV_013-O-21-20220416-BM","HARV_013-O-21-20220416-GEN","Forest","evergreenForest","O",1.3,0,4,0,7.5,"winterSpringTransition","D01",42.392282,-72.254598,0.559586565448388,0.440413434551612,214.69,210.56,540.32,425.25,0.144173907640047,0.0307072506395186,965.57,1344.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_004-O-39-20220416","HARV_004","HARV_004-O-39-20220416-BM","HARV_004-O-39-20220416-GEN","Forest","mixedForest","O",4.5,0,6.8,0,6.7,"winterSpringTransition","D01",42.427091,-72.229737,0.501217221951728,0.498782778048271,373.09,344.01,720.6,717.1,0.121756972942895,0.0563330319259929,1437.7,1895.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_004-O-41-20220416","HARV_004","HARV_004-O-41-20220416-BM","HARV_004-O-41-20220416-GEN","Forest","mixedForest","O",1.5,0,7.3,0,7.2,"winterSpringTransition","D01",42.427091,-72.229737,0.5959131770453,0.4040868229547,160.28,160.67,473.31,320.95,0.131871175685544,0.0807921839196233,794.26,1170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_004-O-23-20220416","HARV_004","HARV_004-O-23-20220416-BM","HARV_004-O-23-20220416-GEN","Forest","mixedForest","O",2.3,0,4.8,0,7,"winterSpringTransition","D01",42.427091,-72.229737,0.525145076062234,0.474854923937766,265.47,283.6,607.22,549.07,0.138243866158144,0.0808793641733475,1156.29,1573.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_021-O-39-20220417","HARV_021","HARV_021-O-39-20220417-BM","HARV_021-O-39-20220417-GEN","Forest","evergreenForest","O",6.3,0,3.3,0,6.2,"winterSpringTransition","D01",42.45243,-72.250472,0.571456500488759,0.428543499511241,290.6,191.64,643.06,482.24,0.113774104683196,0.0457122545099085,1125.3,1499.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_021-O-41-20220417","HARV_021","HARV_021-O-41-20220417-BM","HARV_021-O-41-20220417-GEN","Forest","evergreenForest","O",6.8,0,2.4,0,7.1,"winterSpringTransition","D01",42.45243,-72.250472,0.455741134317729,0.544258865682271,264.24,224.88,409.57,489.12,0.139224871757781,0.0495832823331738,898.69,1150.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_021-O-23-20220417","HARV_021","HARV_021-O-23-20220417-BM","HARV_021-O-23-20220417-GEN","Forest","evergreenForest","O",5.3,0,4,0,6.6,"winterSpringTransition","D01",42.45243,-72.250472,0.527875274563529,0.472124725436471,247.78,169.21,466.23,416.99,0.137043998097869,0.0338307556441204,883.22,1167.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_001-O-41-20220417","HARV_001","HARV_001-O-41-20220417-BM","HARV_001-O-41-20220417-GEN","Forest","deciduousForest","O",1.3,0,2.8,0,7.2,"winterSpringTransition","D01",42.424246,-72.258285,0.513563540070674,0.486436459929326,254.2,295.05,579.88,549.25,0.146927280295449,0.0526954380806462,1129.13,1525.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_001-O-23-20220417","HARV_001","HARV_001-O-23-20220417-BM","HARV_001-O-23-20220417-GEN","Forest","deciduousForest","O",1.3,0,1.5,0,7.5,"winterSpringTransition","D01",42.424246,-72.258285,0.547517322733175,0.452482677266825,206.66,249.8,552.33,456.46,0.150328611504872,0.0369452512415865,1008.79,1302.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_001-O-21-20220417","HARV_001","HARV_001-O-21-20220417-BM","HARV_001-O-21-20220417-GEN","Forest","deciduousForest","O",3.3,0,2.8,0,7,"winterSpringTransition","D01",42.424246,-72.258285,0.534643363720066,0.465356636279934,287.49,273.53,644.55,561.02,0.152376054480453,0.0452814851066301,1205.57,1516.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_002-O-21-20220418","HARV_002","HARV_002-O-21-20220418-BM","HARV_002-O-21-20220418-GEN","Forest","deciduousForest","O",5.9,0,6.8,0,6.9,"winterSpringTransition","D01",42.478565,-72.259572,0.566831261706113,0.433168738293887,207.56,199.48,532.64,407.04,0.145209007321641,0.0544227822237357,939.68,1214.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_002-O-23-20220418","HARV_002","HARV_002-O-23-20220418-BM","HARV_002-O-23-20220418-GEN","Forest","deciduousForest","O",3.8,0,5.8,0,6.9,"winterSpringTransition","D01",42.478565,-72.259572,0.512018007847073,0.487981992152927,368.73,331.49,734.71,700.22,0.135532743757535,0.053033945906769,1434.93,1924.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_002-O-39-20220418","HARV_002","HARV_002-O-39-20220418-BM","HARV_002-O-39-20220418-GEN","Forest","deciduousForest","O",3.6,0,3,0,7.1,"winterSpringTransition","D01",42.478565,-72.259572,0.550652780021209,0.449347219978791,328.46,311.37,784.08,639.83,0.136771284701983,0.0553897367108876,1423.91,1823.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HARV","HARV_005-O-39-20220418","HARV_005","HARV_005-O-39-20220418-BM","HARV_005-O-39-20220418-GEN","Forest","deciduousForest","O",1.3,0,8.5,0,6.9,"winterSpringTransition","D01",42.489469,-72.275158,0.537614284449728,0.462385715550273,357.27,374.03,850.28,731.3,0.126594924063278,0.0627473792030754,1581.58,2162.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
