sampleID,db_name,seq_depth,reads_classified,pct_classified,taxonomic_rank,taxon_group
BARR_005-O-20170809-COMP,soil_microbe_db,3930601,709166,18.042177265003495,phylum,all_domain
BARR_006-O-20170807-COMP,soil_microbe_db,3080429,605200,19.646614156664544,phylum,all_domain
BARR_051-O-20170808-COMP,soil_microbe_db,9465134,1529659,16.160986204738357,phylum,all_domain
BARR_052-O-20170808-COMP,soil_microbe_db,1639979,356340,21.72832700906536,phylum,all_domain
BARR_053-O-20170808-COMP,soil_microbe_db,4270770,679158,15.902471919583588,phylum,all_domain
BARR_054-O-20170807-COMP,soil_microbe_db,2464478,404601,16.417310278282056,phylum,all_domain
BART_001-O-20170612-COMP,soil_microbe_db,18614217,2633573,14.148180393513195,phylum,all_domain
BART_002-O-20160727-COMP,soil_microbe_db,15486066,1742176,11.249958511089906,phylum,all_domain
BART_002-O-20170612-COMP,soil_microbe_db,11629625,1345158,11.56664982748799,phylum,all_domain
BART_003-O-20170614-COMP,soil_microbe_db,3333693,403115,12.092145257526713,phylum,all_domain
BART_004-O-20170614-COMP,soil_microbe_db,3252794,497294,15.28821068902611,phylum,all_domain
BART_023-O-20160726-COMP,soil_microbe_db,33877449,3930497,11.602104396939687,phylum,all_domain
BART_023-O-20170614-COMP,soil_microbe_db,5767606,770634,13.36141893187572,phylum,all_domain
BART_024-O-20170614-COMP,soil_microbe_db,14412607,2042011,14.168227857735937,phylum,all_domain
BART_036-O-20160727-COMP,soil_microbe_db,7210930,959313,13.303596068745641,phylum,all_domain
BART_036-O-20170613-COMP,soil_microbe_db,5846494,747302,12.782053654720249,phylum,all_domain
BART_040-O-20160727-COMP,soil_microbe_db,11175945,1301818,11.64839304416763,phylum,all_domain
BART_040-O-20170613-COMP,soil_microbe_db,5428436,712190,13.119616773597404,phylum,all_domain
BART_042-O-20170613-COMP,soil_microbe_db,2551384,317246,12.43427096822744,phylum,all_domain
BART_071-O-20170613-COMP,soil_microbe_db,7285829,980031,13.451194091983218,phylum,all_domain
BLAN_001-M-20170713-COMP,soil_microbe_db,3484516,599688,17.210080252178493,phylum,all_domain
BLAN_001-M-20200714-COMP,soil_microbe_db,3300295,483975,14.664598164709519,phylum,all_domain
BLAN_002-M-20170713-COMP,soil_microbe_db,12708769,2194786,17.269855168506094,phylum,all_domain
BLAN_003-M-20170713-COMP,soil_microbe_db,10990729,1942327,17.67241281265328,phylum,all_domain
BLAN_003-M-20200716-COMP,soil_microbe_db,3520177,604523,17.17308533065241,phylum,all_domain
BLAN_004-M-20170713-COMP,soil_microbe_db,9567390,1693330,17.698975373638998,phylum,all_domain
BLAN_004-M-20200715-COMP,soil_microbe_db,4156988,688736,16.568149823862854,phylum,all_domain
BLAN_005-M-20170713-COMP,soil_microbe_db,12928943,2104352,16.276288015191962,phylum,all_domain
BLAN_005-M-20200713-COMP,soil_microbe_db,8718142,1439520,16.511775100703797,phylum,all_domain
BLAN_006-M-20200715-COMP,soil_microbe_db,7040262,1281271,18.19919485950949,phylum,all_domain
BLAN_007-M-20170713-COMP,soil_microbe_db,14065768,2455225,17.45532131626229,phylum,all_domain
BLAN_007-M-20200713-COMP,soil_microbe_db,0,0,NA,phylum,all_domain
BLAN_031-M-20170714-COMP,soil_microbe_db,13892732,2433776,17.518339805302514,phylum,all_domain
BLAN_031-M-20200713-COMP,soil_microbe_db,0,0,NA,phylum,all_domain
BLAN_032-M-20170714-COMP,soil_microbe_db,9039699,1534841,16.97889498311835,phylum,all_domain
BLAN_032-M-20200714-COMP,soil_microbe_db,3838111,644732,16.79815930284455,phylum,all_domain
BLAN_033-M-20170714-COMP,soil_microbe_db,37084,5976,16.114766476108294,phylum,all_domain
BLAN_033-M-20200713-COMP,soil_microbe_db,0,0,NA,phylum,all_domain
BLAN_038-M-20170714-COMP,soil_microbe_db,15321888,2586157,16.87884025780635,phylum,all_domain
BLAN_038-M-20200714-COMP,soil_microbe_db,3188017,534333,16.760669720393587,phylum,all_domain
BONA_001-M-20190830-COMP,soil_microbe_db,7676216,1306370,17.01841115466266,phylum,all_domain
BONA_001-O-20180920-COMP,soil_microbe_db,7582613,1494490,19.70943261907208,phylum,all_domain
BONA_001-O-20190830-COMP,soil_microbe_db,6141446,1202426,19.578874421431046,phylum,all_domain
BONA_001-O-20200917-COMP,soil_microbe_db,7053041,1648766,23.37666830520339,phylum,all_domain
BONA_001-O-20210708-COMP,soil_microbe_db,207724650,25482152,12.267274009126986,phylum,all_domain
BONA_002-M-20190828-COMP,soil_microbe_db,5241604,835780,15.945119089500084,phylum,all_domain
BONA_002-O-20180920-COMP,soil_microbe_db,7439,1177,15.822019088587174,phylum,all_domain
BONA_002-O-20190828-COMP,soil_microbe_db,6689542,1073603,16.048976148142877,phylum,all_domain
BONA_002-O-20200915-COMP,soil_microbe_db,5809558,1164520,20.044898424286323,phylum,all_domain
BONA_004-M-20190830-COMP,soil_microbe_db,3938883,561950,14.266735010915532,phylum,all_domain
BONA_004-O-20180919-COMP,soil_microbe_db,9732658,1525406,15.673066905258565,phylum,all_domain
BONA_004-O-20190830-COMP,soil_microbe_db,5822481,1012748,17.39375362495816,phylum,all_domain
BONA_004-O-20200914-COMP,soil_microbe_db,4692033,1169986,24.9355876226787,phylum,all_domain
BONA_004-O-20210707-COMP,soil_microbe_db,210257388,27223332,12.947622083082283,phylum,all_domain
BONA_006-M-20190828-COMP,soil_microbe_db,4242488,772492,18.208466352762812,phylum,all_domain
BONA_006-O-20180928-COMP,soil_microbe_db,9356290,1128351,12.059812169139692,phylum,all_domain
BONA_006-O-20190828-COMP,soil_microbe_db,4460215,798127,17.89436159467649,phylum,all_domain
BONA_006-O-20200914-COMP,soil_microbe_db,1736276,332382,19.143385037862647,phylum,all_domain
BONA_006-O-20210707-COMP,soil_microbe_db,181683846,26657119,14.672256002330553,phylum,all_domain
BONA_009-M-20190828-COMP,soil_microbe_db,5582759,996967,17.85796234442504,phylum,all_domain
BONA_009-O-20180919-COMP,soil_microbe_db,6180344,844465,13.663721631028952,phylum,all_domain
BONA_009-O-20190828-COMP,soil_microbe_db,2940046,443361,15.08007017577276,phylum,all_domain
BONA_009-O-20200914-COMP,soil_microbe_db,4869618,943705,19.379446190645755,phylum,all_domain
BONA_009-O-20210707-COMP,soil_microbe_db,173011501,20188932,11.669127129299918,phylum,all_domain
BONA_013-M-20190828-COMP,soil_microbe_db,3597584,558318,15.519248473419939,phylum,all_domain
BONA_013-O-20180919-COMP,soil_microbe_db,14618040,1956159,13.381814525066288,phylum,all_domain
BONA_013-O-20190828-COMP,soil_microbe_db,4714508,760606,16.133305956846396,phylum,all_domain
BONA_013-O-20200915-COMP,soil_microbe_db,4795918,969532,20.21577516546363,phylum,all_domain
BONA_070-M-20190826-COMP,soil_microbe_db,4207665,753847,17.916041319829407,phylum,all_domain
BONA_070-O-20180918-COMP,soil_microbe_db,72919,13518,18.538378200469012,phylum,all_domain
BONA_070-O-20200916-COMP,soil_microbe_db,5411582,1479744,27.34401881002635,phylum,all_domain
BONA_071-M-20190826-COMP,soil_microbe_db,2921116,345185,11.816887792199967,phylum,all_domain
BONA_071-O-20180918-COMP,soil_microbe_db,11605222,1668566,14.377717203514074,phylum,all_domain
BONA_071-O-20190826-COMP,soil_microbe_db,3373232,524992,15.563471471870303,phylum,all_domain
BONA_071-O-20200915-COMP,soil_microbe_db,74929,13488,18.00104098546624,phylum,all_domain
BONA_080-M-20190826-COMP,soil_microbe_db,3165153,448159,14.159157550993584,phylum,all_domain
BONA_080-O-20180918-COMP,soil_microbe_db,9599419,1304276,13.587030631749691,phylum,all_domain
BONA_080-O-20190826-COMP,soil_microbe_db,3891959,621000,15.95597487023887,phylum,all_domain
BONA_080-O-20200916-COMP,soil_microbe_db,5503702,1137523,20.66832470217319,phylum,all_domain
BONA_084-M-20190830-COMP,soil_microbe_db,4325646,826374,19.104059832912817,phylum,all_domain
BONA_084-O-20180918-COMP,soil_microbe_db,1942,214,11.019567456230691,phylum,all_domain
BONA_084-O-20190830-COMP,soil_microbe_db,4527360,794842,17.5564125671473,phylum,all_domain
BONA_084-O-20200916-COMP,soil_microbe_db,4500313,1053225,23.40337216544716,phylum,all_domain
CLBJ_001-M-20170412-COMP,soil_microbe_db,8568814,1014975,11.84498811620838,phylum,all_domain
CLBJ_001-M-20190416-COMP,soil_microbe_db,403767,61664,15.272174298543467,phylum,all_domain
CLBJ_001-M-20210506-COMP,soil_microbe_db,195630971,19280093,9.855337782891239,phylum,all_domain
CLBJ_002-M-20170411-COMP,soil_microbe_db,9063569,1046230,11.543245271261243,phylum,all_domain
CLBJ_002-M-20180410-COMP,soil_microbe_db,7228973,954638,13.20572092329021,phylum,all_domain
CLBJ_002-M-20190415-COMP,soil_microbe_db,8081934,1456263,18.01874402834767,phylum,all_domain
CLBJ_002-M-20210506-COMP,soil_microbe_db,175078653,16478128,9.411843030343626,phylum,all_domain
CLBJ_003-M-20170411-COMP,soil_microbe_db,7122323,812795,11.411936807696028,phylum,all_domain
CLBJ_003-M-20180411-COMP,soil_microbe_db,7855782,1035140,13.176791311164186,phylum,all_domain
CLBJ_003-M-20190415-COMP,soil_microbe_db,3558154,577481,16.22979218999515,phylum,all_domain
CLBJ_003-M-20210506-COMP,soil_microbe_db,264333353,8852301,3.348915639866302,phylum,all_domain
CLBJ_006-M-20170412-COMP,soil_microbe_db,7630256,892445,11.696134441622927,phylum,all_domain
CLBJ_006-M-20180410-COMP,soil_microbe_db,5119823,694905,13.572832498310976,phylum,all_domain
CLBJ_006-M-20190416-COMP,soil_microbe_db,603894,116149,19.233342275299968,phylum,all_domain
CLBJ_006-M-20210506-COMP,soil_microbe_db,221137058,21892806,9.900107290022824,phylum,all_domain
CLBJ_031-M-20160815-COMP,soil_microbe_db,5689970,1136373,19.971511273345904,phylum,all_domain
CLBJ_031-M-20170412-COMP,soil_microbe_db,7549224,890768,11.799464421773681,phylum,all_domain
CLBJ_031-M-20180409-COMP,soil_microbe_db,6545444,865250,13.219118519690948,phylum,all_domain
CLBJ_031-M-20190416-COMP,soil_microbe_db,1072652,197757,18.4362682398392,phylum,all_domain
CLBJ_032-M-20160817-COMP,soil_microbe_db,1976623,413238,20.906262853361515,phylum,all_domain
CLBJ_032-M-20170413-COMP,soil_microbe_db,10191562,1166784,11.44852967582398,phylum,all_domain
CLBJ_032-M-20190415-COMP,soil_microbe_db,1982281,310148,15.646015877668201,phylum,all_domain
CLBJ_032-M-20210504-COMP,soil_microbe_db,245457576,15304524,6.235099461749757,phylum,all_domain
CLBJ_033-M-20170413-COMP,soil_microbe_db,7944977,917402,11.546943433568153,phylum,all_domain
