sampleID,db_name,samp_name,taxonomic_rank,filter_status,taxon_group,reads_classified,seq_depth,pct_classified
ABBY_003-O-20170607-COMP,soil_microbe_db,ABBY_003-O-20170607-COMP_soil_microbe_db,species,before,all_domain,808768,3344642,24.181003527432832
ABBY_003-O-20170607-COMP,soil_microbe_db,ABBY_003-O-20170607-COMP_soil_microbe_db,strain,before,all_domain,67211,3344642,2.009512527798192
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,phylum,before,all_domain,4762693,11186075,42.576980755090595
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,phylum,before,fungi,159707,11186075,1.4277304595222184
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,class,before,all_domain,4527445,11186075,40.47393746242538
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,order,before,all_domain,4168599,11186075,37.26596683823414
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,family,before,all_domain,3809643,11186075,34.05701284856395
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,genus,before,all_domain,3190242,11186075,28.519762293744677
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,species,before,all_domain,2870794,11186075,25.663997425370383
ABBY_004-M-20170605-COMP,soil_microbe_db,ABBY_004-M-20170605-COMP_soil_microbe_db,strain,before,all_domain,232427,11186075,2.077824437973105
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,phylum,before,all_domain,4607384,11600125,39.718399586211355
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,phylum,before,fungi,124755,11600125,1.0754625488949474
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,class,before,all_domain,4358675,11600125,37.57437958642687
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,order,before,all_domain,4002866,11600125,34.50709367355955
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,family,before,all_domain,3631927,11600125,31.309378131701166
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,genus,before,all_domain,3038020,11600125,26.189545371278328
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,species,before,all_domain,2790823,11600125,24.05855971379619
ABBY_006-M-20170605-COMP,soil_microbe_db,ABBY_006-M-20170605-COMP_soil_microbe_db,strain,before,all_domain,235356,11600125,2.028909171237379
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,phylum,before,all_domain,1818539,4502157,40.39261625038842
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,phylum,before,fungi,92813,4502157,2.061522954441615
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,class,before,all_domain,1724568,4502157,38.30537229154825
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,order,before,all_domain,1581670,4502157,35.131382579505775
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,family,before,all_domain,1469522,4502157,32.640398813279944
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,genus,before,all_domain,1149618,4502157,25.53482697293764
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,species,before,all_domain,1082537,4502157,24.044852278585576
ABBY_006-O-20170605-COMP,soil_microbe_db,ABBY_006-O-20170605-COMP_soil_microbe_db,strain,before,all_domain,110463,4502157,2.4535572615526293
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,phylum,before,all_domain,2490479,5693102,43.74555382988044
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,phylum,before,fungi,63814,5693102,1.1209003457166233
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,class,before,all_domain,2363875,5693102,41.52173981776543
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,order,before,all_domain,2164039,5693102,38.0115971925323
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,family,before,all_domain,1971547,5693102,34.63045278303463
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,genus,before,all_domain,1620394,5693102,28.462409421085376
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,species,before,all_domain,1474426,5693102,25.898464492643903
ABBY_023-M-20170607-COMP,soil_microbe_db,ABBY_023-M-20170607-COMP_soil_microbe_db,strain,before,all_domain,121636,5693102,2.13655051323514
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,phylum,before,all_domain,6311778,15071602,41.878613832822815
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,phylum,before,fungi,239766,15071602,1.5908461489362578
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,class,before,all_domain,6002377,15071602,39.82573982513604
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,order,before,all_domain,5512877,15071602,36.57790989969082
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,family,before,all_domain,4998131,15071602,33.16257289702846
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,genus,before,all_domain,4208987,15071602,27.92660660757894
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,species,before,all_domain,3793699,15071602,25.171172911811233
ABBY_061-M-20170606-COMP,soil_microbe_db,ABBY_061-M-20170606-COMP_soil_microbe_db,strain,before,all_domain,325654,15071602,2.16071257720314
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,phylum,before,all_domain,4271551,10773595,39.64833465523811
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,phylum,before,fungi,179956,10773595,1.670343093461375
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,class,before,all_domain,4052252,10773595,37.612811693775384
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,order,before,all_domain,3718734,10773595,34.517113368378894
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,family,before,all_domain,3372213,10773595,31.300721811057496
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,genus,before,all_domain,2780530,10773595,25.8087481476703
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,species,before,all_domain,2530878,10773595,23.491490073647654
ABBY_062-M-20170606-COMP,soil_microbe_db,ABBY_062-M-20170606-COMP_soil_microbe_db,strain,before,all_domain,215333,10773595,1.9987107367596426
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,phylum,before,all_domain,4749611,12044005,39.435478480787744
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,phylum,before,fungi,185426,12044005,1.5395709317623165
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,class,before,all_domain,4519416,12044005,37.524195647544154
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,order,before,all_domain,4143216,12044005,34.40064994991284
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,family,before,all_domain,3750812,12044005,31.14256428820812
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,genus,before,all_domain,3128447,12044005,25.975138668574115
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,species,before,all_domain,2847509,12044005,23.642542493132478
ABBY_063-M-20170606-COMP,soil_microbe_db,ABBY_063-M-20170606-COMP_soil_microbe_db,strain,before,all_domain,245601,12044005,2.03919709432203
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,phylum,before,all_domain,859728,2146200,40.0581492871121
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,phylum,before,fungi,59247,2146200,2.760553536483086
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,class,before,all_domain,817923,2146200,38.11028795079675
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,order,before,all_domain,751121,2146200,34.997716894977174
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,family,before,all_domain,683269,2146200,31.836222160096916
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,genus,before,all_domain,574776,2146200,26.78110148168857
ABBY_070-M-20170606-COMP,soil_microbe_db,ABBY_070-M-20170606-COMP_soil_microbe_db,species,before,all_domain,519850,2146200,24.22188053303513
